[2025-09-17 22:31:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'READY', 's': 1, 'op': 0, 'd': {'v': 10, 'user_settings': {}, 'user': {'verified': True, 'username': 'M4 SOPMOD II', 'primary_guild': None, 'mfa_enabled': True, 'id': '1418044646885429370', 'global_name': None, 'flags': 0, 'email': None, 'discriminator': '3351', 'clan': None, 'bot': True, 'avatar': 'bacdea214469363ea93a09d9ca133ab1'}, 'session_type': 'normal', 'session_id': '139e27ba54fc72521c249ba5f6ea3df6', 'resume_gateway_url': 'wss://gateway-us-east1-c.discord.gg', 'relationships': [], 'private_channels': [], 'presences': [], 'guilds': [{'unavailable': True, 'id': '1087856372013604964'}], 'guild_join_requests': [], 'geo_ordered_rtc_regions': ['us-east', 'newark', 'atlanta', 'us-central', 'us-south'], 'game_relationships': [], 'auth': {}, 'application': {'id': '1418044646885429370', 'flags': 557056}, '_trace': ['["gateway-prd-arm-us-east1-c-4w5v",{"micros":113276,"calls":["id_created",{"micros":681,"calls":[]},"session_lookup_time",{"micros":205,"calls":[]},"session_lookup_finished",{"micros":14,"calls":[]},"discord-sessions-prd-2-128",{"micros":111291,"calls":["start_session",{"micros":66628,"calls":["discord-api-rpc-69bd57d499-vtv6d",{"micros":35409,"calls":["get_user",{"micros":6166},"get_guilds",{"micros":2323},"send_scheduled_deletion_message",{"micros":13},"guild_join_requests",{"micros":859},"authorized_ip_coro",{"micros":48},"pending_payments",{"micros":22362},"apex_experiments",{"micros":2531},"user_activities",{"micros":4},"played_application_ids",{"micros":1}]}]},"starting_guild_connect",{"micros":68,"calls":[]},"presence_started",{"micros":6899,"calls":[]},"guilds_started",{"micros":57,"calls":[]},"lobbies_started",{"micros":1,"calls":[]},"guilds_connect",{"micros":1,"calls":[]},"presence_connect",{"micros":37579,"calls":[]},"connect_finished",{"micros":37624,"calls":[]},"build_ready",{"micros":12,"calls":[]},"clean_ready",{"micros":1,"calls":[]},"optimize_ready",{"micros":0,"calls":[]},"split_ready",{"micros":0,"calls":[]}]}]}]']}}
[2025-09-17 22:31:15] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-17 22:31:15] [INFO    ] discord.gateway: Shard ID None has connected to Gateway (Session ID: 139e27ba54fc72521c249ba5f6ea3df6).
[2025-09-17 22:31:15] [DEBUG   ] discord.client: Dispatching event connect
[2025-09-17 22:31:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_CREATE', 's': 2, 'op': 0, 'd': {'nsfw': False, 'rules_channel_id': None, 'stage_instances': [], 'afk_channel_id': None, 'stickers': [{'version': 1724639435040, 'type': 2, 'tags': '1089224541332590664', 'name': 'Max has no computer', 'id': '1277455121923706974', 'guild_id': '1087856372013604964', 'format_type': 1, 'description': 'Max has no computer', 'available': True, 'asset': ''}], 'owner_id': '1098255922511486976', 'hub_type': None, 'verification_level': 0, 'profile': None, 'home_header': None, 'max_stage_video_channel_users': 50, 'banner': None, 'premium_tier': 0, 'nsfw_level': 0, 'id': '1087856372013604964', 'discovery_splash': None, 'latest_onboarding_question_id': None, 'lazy': True, 'name': "Abrar's Notes", 'features': [], 'preferred_locale': 'en-US', 'safety_alerts_channel_id': None, 'default_message_notifications': 0, 'presences': [], 'voice_states': [], 'threads': [], 'premium_subscription_count': 0, 'embedded_activities': [], 'description': None, 'owner_configured_content_level': None, 'members': [{'user': {'username': 'M4 SOPMOD II', 'public_flags': 0, 'primary_guild': None, 'id': '1418044646885429370', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '3351', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'bacdea214469363ea93a09d9ca133ab1'}, 'roles': ['1087856448719036596', '1418054359698112525'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-18T02:01:45.602000+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'system_channel_flags': 0, 'icon': None, 'application_command_counts': {}, 'system_channel_id': '1173756549559222374', 'member_count': 6, 'region': 'deprecated', 'splash': None, 'max_members': 25000000, 'channels': [{'version': 1679435641250, 'type': 4, 'position': 0, 'permission_overwrites': [], 'name': 'Main', 'id': '1087856668802551848', 'flags': 0}, {'version': 1679435811066, 'type': 4, 'position': 1, 'permission_overwrites': [], 'name': 'Storage', 'id': '1087857380773072948', 'flags': 0}, {'version': 1745079298745, 'type': 0, 'topic': '', 'rate_limit_per_user': 0, 'position': 7, 'permission_overwrites': [], 'parent_id': '1153168910556872704', 'nsfw': False, 'name': 'controls-setup', 'last_message_id': '1206419550585880616', 'id': '1087857426121900152', 'flags': 0}, {'version': 1695007303028, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 6, 'permission_overwrites': [], 'parent_id': '1087857380773072948', 'name': 'artwork', 'last_message_id': '1370566354289037392', 'id': '1087858192949727352', 'flags': 0}, {'version': 1745079333984, 'type': 0, 'topic': '', 'rate_limit_per_user': 0, 'position': 8, 'permission_overwrites': [], 'parent_id': '1153168910556872704', 'nsfw': False, 'name': 'transfer-codes', 'last_message_id': '1373851022165803129', 'id': '1087859228695339070', 'flags': 0}, {'version': 1682370375850, 'type': 15, 'topic': None, 'template': '', 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [], 'name': 'alt-movement', 'last_message_id': '1300216053187743754', 'id': '1097343232901398659', 'flags': 0, 'available_tags': []}, {'version': 1754451434404, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 4, 'permission_overwrites': [], 'parent_id': '1087857380773072948', 'nsfw': False, 'name': 'clips', 'last_pin_timestamp': '2023-08-30T00:00:03+00:00', 'last_message_id': '1372009938435444879', 'id': '1100629147962834984', 'flags': 0}, {'version': 1686422388704, 'user_limit': 0, 'type': 2, 'status': None, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [], 'parent_id': '1087856668802551848', 'name': 'Test', 'last_message_id': '1305358887125516400', 'id': '1117161211621027871', 'flags': 0, 'bitrate': 64000}, {'version': 1754451434422, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 5, 'permission_overwrites': [], 'parent_id': '1087857380773072948', 'nsfw': False, 'name': 'screenshot', 'last_message_id': '1374575276201087016', 'id': '1153168052028981248', 'flags': 0}, {'version': 1695007293121, 'type': 4, 'position': 2, 'permission_overwrites': [], 'name': 'Informational', 'id': '1153168910556872704', 'flags': 0}, {'version': 1754451438002, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 3, 'permission_overwrites': [], 'parent_id': '1087856668802551848', 'nsfw': False, 'name': 'bot-usage', 'last_message_id': '1418054360314675270', 'id': '1173756549559222374', 'flags': 0}, {'version': 1745079691704, 'type': 0, 'topic': '', 'rate_limit_per_user': 0, 'position': 1, 'permission_overwrites': [], 'parent_id': '1087856668802551848', 'nsfw': False, 'name': 'general', 'last_message_id': '1417648013324849183', 'id': '1173756573626142770', 'flags': 0}, {'version': 1754451434446, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 9, 'permission_overwrites': [], 'parent_id': '1363186041040932996', 'nsfw': False, 'name': 'cs-udel', 'last_message_id': '1363186339297755298', 'id': '1363186024632549608', 'flags': 0}, {'version': 1745079279002, 'type': 4, 'position': 3, 'permission_overwrites': [], 'parent_id': None, 'name': 'School', 'id': '1363186041040932996', 'flags': 0}, {'version': 1754451437946, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 2, 'permission_overwrites': [], 'parent_id': '1087856668802551848', 'nsfw': False, 'name': 'forward-channel', 'last_message_id': '1405683036665679913', 'id': '1402495616373883070', 'flags': 0}], 'guild_scheduled_events': [], 'inventory_settings': None, 'afk_timeout': 300, 'joined_at': '2025-09-18T02:01:45.602000+00:00', 'emojis': [{'version': 1680256769779, 'roles': [], 'require_colons': True, 'name': 'TheriziaHappy', 'managed': False, 'id': '1091300534604017675', 'available': True, 'animated': False}, {'version': 1680256762437, 'roles': [], 'require_colons': True, 'name': 'TheriziaPanic', 'managed': False, 'id': '1091300663201378424', 'available': True, 'animated': False}, {'version': 1682208944771, 'roles': [], 'require_colons': True, 'name': 'TheriziaConfused', 'managed': False, 'id': '1099488746522562662', 'available': True, 'animated': False}, {'version': 1710104972141, 'roles': [], 'require_colons': True, 'name': 'AokoSigh', 'managed': False, 'id': '1216493165360713760', 'available': True, 'animated': False}, {'version': 1710104972394, 'roles': [], 'require_colons': True, 'name': 'aokoStare', 'managed': False, 'id': '1216493166979448952', 'available': True, 'animated': False}, {'version': 1710449791414, 'roles': [], 'require_colons': True, 'name': 'cielBlush', 'managed': False, 'id': '1217939442732367912', 'available': True, 'animated': False}, {'version': 1710449791645, 'roles': [], 'require_colons': True, 'name': 'doremyletmeinimafairy', 'managed': False, 'id': '1217939443730878625', 'available': True, 'animated': False}, {'version': 1710449791980, 'roles': [], 'require_colons': True, 'name': 'drizzle', 'managed': False, 'id': '1217939445081309364', 'available': True, 'animated': False}, {'version': 1710449792363, 'roles': [], 'require_colons': True, 'name': 'DuelLogsO', 'managed': False, 'id': '1217939446725349476', 'available': True, 'animated': False}, {'version': 1710449792639, 'roles': [], 'require_colons': True, 'name': 'ecclesiaChill', 'managed': False, 'id': '1217939447799222422', 'available': True, 'animated': False}, {'version': 1710449793043, 'roles': [], 'require_colons': True, 'name': 'hahaa', 'managed': False, 'id': '1217939449376149666', 'available': True, 'animated': False}, {'version': 1710449793253, 'roles': [], 'require_colons': True, 'name': 'hinaface', 'managed': False, 'id': '1217939450399690812', 'available': True, 'animated': False}, {'version': 1710449794003, 'roles': [], 'require_colons': True, 'name': 'JubeiHuh', 'managed': False, 'id': '1217939453545418802', 'available': True, 'animated': False}, {'version': 1710449795985, 'roles': [], 'require_colons': True, 'name': 'lambdaBlush', 'managed': False, 'id': '1217939461858529290', 'available': True, 'animated': False}, {'version': 1710449796871, 'roles': [], 'require_colons': True, 'name': 'lehahaa', 'managed': False, 'id': '1217939465637466262', 'available': True, 'animated': False}, {'version': 1710449797576, 'roles': [], 'require_colons': True, 'name': 'lesanae', 'managed': False, 'id': '1217939468561027182', 'available': True, 'animated': False}, {'version': 1710449799156, 'roles': [], 'require_colons': True, 'name': 'mew', 'managed': False, 'id': '1217939475183964260', 'available': True, 'animated': False}, {'version': 1710449799814, 'roles': [], 'require_colons': True, 'name': 'mokuh', 'managed': False, 'id': '1217939477952204850', 'available': True, 'animated': False}, {'version': 1710449800710, 'roles': [], 'require_colons': True, 'name': 'mris', 'managed': False, 'id': '1217939481693388921', 'available': True, 'animated': False}, {'version': 1710449801717, 'roles': [], 'require_colons': True, 'name': 'Nu13Peek', 'managed': False, 'id': '1217939485623586967', 'available': True, 'animated': False}, {'version': 1710449802298, 'roles': [], 'require_colons': True, 'name': 'reisenworried', 'managed': False, 'id': '1217939488433766523', 'available': True, 'animated': False}, {'version': 1710449803167, 'roles': [], 'require_colons': True, 'name': 'ryougi', 'managed': False, 'id': '1217939491998797925', 'available': True, 'animated': False}, {'version': 1710449804028, 'roles': [], 'require_colons': True, 'name': 'sadnae', 'managed': False, 'id': '1217939495622676590', 'available': True, 'animated': False}, {'version': 1710449804842, 'roles': [], 'require_colons': True, 'name': 'tensh', 'managed': False, 'id': '1217939499074588732', 'available': True, 'animated': False}, {'version': 1710449805651, 'roles': [], 'require_colons': True, 'name': 'UltraInstinctBang', 'managed': False, 'id': '1217939502455324792', 'available': True, 'animated': False}, {'version': 1710449806487, 'roles': [], 'require_colons': True, 'name': 'vatistawut', 'managed': False, 'id': '1217939505990860900', 'available': True, 'animated': False}, {'version': 1710449807363, 'roles': [], 'require_colons': True, 'name': 'WhiteLenHecc', 'managed': False, 'id': '1217939509644099595', 'available': True, 'animated': False}, {'version': 1710450065192, 'roles': [], 'require_colons': True, 'name': 'HitoshyuraPeek', 'managed': False, 'id': '1217940590646530109', 'available': True, 'animated': False}, {'version': 1710450065554, 'roles': [], 'require_colons': True, 'name': 'koishisip', 'managed': False, 'id': '1217940592491893027', 'available': True, 'animated': False}, {'version': 1710450065780, 'roles': [], 'require_colons': True, 'name': 'kokoroWink', 'managed': False, 'id': '1217940593477685400', 'available': True, 'animated': False}, {'version': 1710450066044, 'roles': [], 'require_colons': True, 'name': 'lambdaHuh', 'managed': False, 'id': '1217940594542776423', 'available': True, 'animated': False}, {'version': 1710450066340, 'roles': [], 'require_colons': True, 'name': 'LeReina', 'managed': False, 'id': '1217940595801194687', 'available': True, 'animated': False}, {'version': 1710450066738, 'roles': [], 'require_colons': True, 'name': 'LTJubei', 'managed': False, 'id': '1217940597495828500', 'available': True, 'animated': False}, {'version': 1710450067078, 'roles': [], 'require_colons': True, 'name': 'mechaSad', 'managed': False, 'id': '1217940598992928838', 'available': True, 'animated': False}, {'version': 1710450067281, 'roles': [], 'require_colons': True, 'name': 'mrcool', 'managed': False, 'id': '1217940599789846538', 'available': True, 'animated': False}, {'version': 1710450068014, 'roles': [], 'require_colons': True, 'name': 'rember', 'managed': False, 'id': '1217940602851950662', 'available': True, 'animated': False}, {'version': 1710450068858, 'roles': [], 'require_colons': True, 'name': 'TeNsHi', 'managed': False, 'id': '1217940606442278992', 'available': True, 'animated': False}, {'version': 1710450069567, 'roles': [], 'require_colons': True, 'name': 'widemarisad', 'managed': False, 'id': '1217940609403191522', 'available': True, 'animated': False}, {'version': 1747605561020, 'roles': [], 'require_colons': True, 'name': 'ryougiSleepAN', 'managed': False, 'id': '1217940717977079890', 'available': True, 'animated': False}, {'version': 1710450098169, 'roles': [], 'require_colons': True, 'name': 'viraPlastic', 'managed': False, 'id': '1217940729343508510', 'available': True, 'animated': False}, {'version': 1710450102134, 'roles': [], 'require_colons': True, 'name': 'nightmarepetrol', 'managed': False, 'id': '1217940745642573835', 'available': True, 'animated': False}], 'incidents_data': None, 'vanity_url_code': None, 'roles': [{'version': 1679435570593, 'unicode_emoji': None, 'tags': {}, 'position': 0, 'permissions': '2248473465835073', 'name': '@everyone', 'mentionable': False, 'managed': False, 'id': '1087856372013604964', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1679435627076, 'unicode_emoji': None, 'tags': {}, 'position': 1, 'permissions': '28583006830591', 'name': 'Abrar', 'mentionable': True, 'managed': False, 'id': '1087856448719036596', 'icon': None, 'hoist': True, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 7419530}, 'color': 7419530}, {'version': 1680341827225, 'unicode_emoji': None, 'tags': {'bot_id': '559426966151757824'}, 'position': 1, 'permissions': '1610968128', 'name': 'Not Quite Nitro', 'mentionable': False, 'managed': True, 'id': '1091657488232878152', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1702485707878, 'unicode_emoji': None, 'tags': {'bot_id': '429305856241172480'}, 'position': 1, 'permissions': '3460096', 'name': 'esmBot', 'mentionable': False, 'managed': True, 'id': '1184535655460642957', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1746838927142, 'unicode_emoji': None, 'tags': {'bot_id': '432610292342587392'}, 'position': 1, 'permissions': '537159744', 'name': 'Mudae', 'mentionable': False, 'managed': True, 'id': '1370566540369461332', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1758160905587, 'unicode_emoji': None, 'tags': {'bot_id': '1418044646885429370'}, 'position': 1, 'permissions': '8', 'name': 'M4-SOPMOD II', 'mentionable': False, 'managed': True, 'id': '1418054359698112525', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}], 'soundboard_sounds': [], 'premium_progress_bar_enabled': False, 'premium_features': None, 'mfa_level': 0, 'activity_instances': [], 'public_updates_channel_id': None, 'version': 1743816764520, 'moderator_reporting': None, 'large': False, 'application_id': None, 'unavailable': False, 'max_video_channel_users': 25, 'explicit_content_filter': 0}}
[2025-09-17 22:31:15] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-17 22:31:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_MEMBERS_CHUNK', 's': 3, 'op': 0, 'd': {'nonce': '4d0999c0bba101f934213554b9012a24', 'members': [{'user': {'username': 'esmBot', 'public_flags': 65536, 'primary_guild': None, 'id': '429305856241172480', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '0667', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '02baf45d5034ce5bdcfc5c92eafb534a'}, 'roles': ['1184535655460642957'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2023-12-13T16:41:47.897000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'Mudae', 'public_flags': 65536, 'primary_guild': None, 'id': '432610292342587392', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '0807', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '29cb28fbf65a3958105026ab03abd306'}, 'roles': ['1370566540369461332'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-05-10T01:02:07.176025+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'NQN', 'public_flags': 65536, 'primary_guild': None, 'id': '559426966151757824', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '3454', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c7c54eb85e591ced4c2f0864b7ea4e3e'}, 'roles': ['1091657488232878152'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2023-04-01T09:37:07.247000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'abraristired', 'public_flags': 0, 'primary_guild': {'tag': 'F/GO', 'identity_guild_id': '274980577545945090', 'identity_enabled': True, 'badge': '5384513030a4e701a7bef23e6b75ca99'}, 'id': '1098255922511486976', 'global_name': 'Abrar', 'display_name_styles': None, 'display_name': 'Abrar', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '213bd5f877da86be33f10ee0d64a8b69'}, 'roles': ['1087856448719036596'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2023-04-19T22:01:10.371000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'atlas_1d6', 'public_flags': 0, 'primary_guild': None, 'id': '1312890416063971348', 'global_name': 'Atlas', 'display_name_styles': None, 'display_name': 'Atlas', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '5d7b21a9e8c6605211bbc5dc1427c143'}, 'roles': ['1087856448719036596'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-01-02T21:48:25.408000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'M4 SOPMOD II', 'public_flags': 0, 'primary_guild': None, 'id': '1418044646885429370', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '3351', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'bacdea214469363ea93a09d9ca133ab1'}, 'roles': ['1087856448719036596', '1418054359698112525'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-18T02:01:45.602000+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'guild_id': '1087856372013604964', 'chunk_index': 0, 'chunk_count': 1}}
[2025-09-17 22:31:15] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-17 22:31:15] [DEBUG   ] discord.state: Processed a chunk for 6 members in guild ID 1087856372013604964.
[2025-09-17 22:31:17] [DEBUG   ] discord.client: Dispatching event guild_available
[2025-09-17 22:31:17] [DEBUG   ] discord.client: Dispatching event ready
[2025-09-17 22:31:56] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-09-17 22:31:56] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
